Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17
2021-06-21,"Sumter County, FL",FL,132420,38,9583,786,0,284,0.035,5,0,0.01,290,0,33,87536,67137,0.872,98255,73649,271,0.086,405
2021-06-21,"Putnam County, FL",FL,74521,37,6812,616,0,160,0.067,2,1,0.03,87,0,11,18215,9454,0.535,23188,11696,208,0.039,389
2021-06-21,"Flagler County, FL",FL,115081,32,7593,1029,0,114,0.02,4,0,0.04,163,0.06,15,52648,28211,0.786,60750,30988,806,0.11,1294
2021-06-21,"Okeechobee County, FL",FL,42168,32,4267,522,0,89,0.082,6,0,0.03,100,0,23,12848,6663,0.786,14887,7254,131,0.044,251
2021-06-21,"Baker County, FL",FL,29210,26,3602,233,0,62,0.08,4,0,0.06,22,0,4,5477,2448,0.595,7008,2702,43,0.018,76
2021-06-21,"Monroe County, FL",FL,74228,26,7173,973,0,52,0.035,2,0,0.02,128,0,24,40182,15907,0.902,48674,18057,523,0.146,831
2021-06-21,"Highlands County, FL",FL,106221,24,8843,1067,0,366,0.024,5,3,0.03,305,0,58,37481,23557,0.615,49034,30454,280,0.045,491
2021-06-21,"Walton County, FL",FL,74071,24,7986,276,0,89,0.048,11,0,0.04,86,0.08,13,23010,10190,0.68,27530,12002,272,0.056,459
2021-06-21,"Columbia County, FL",FL,71686,21,8337,766,0,170,0.037,5,1,0.02,93,0,23,18680,8808,0.638,21446,9388,180,0.035,348
2021-06-21,"Hendry County, FL",FL,42022,18,4921,217,0,87,0.086,0,0,0.01,22,0,5,12202,4211,0.729,14827,4644,136,0.036,363
2021-06-21,"Gadsden County, FL",FL,45660,15,5826,404,0,99,0.061,0,0,0,58,NA,0,17477,6713,0.786,20161,7264,223,0.067,468
2021-06-21,"Levy County, FL",FL,41503,14,3622,369,0,56,0.052,NA,NA,NA,NA,NA,NA,12242,6587,0.631,14609,7808,115,0.042,220
2021-06-21,"Wakulla County, FL",FL,33739,10,3563,250,0,56,0.037,NA,NA,NA,NA,NA,NA,9989,4235,0.789,12563,4989,158,0.062,259
2021-06-21,"Holmes County, FL",FL,19617,9,2300,27,0,49,0.08,1,0,0.02,20,0,5,3905,1952,0.498,4775,2341,17,0.012,43
2021-06-21,"Suwannee County, FL",FL,44417,8,5430,382,0,140,0.014,NA,NA,NA,NA,NA,NA,10662,5813,0.602,12542,6384,86,0.026,150
2021-06-21,"Madison County, FL",FL,18493,6,2115,130,0,45,0.01,0,0,0,25,0,2,5498,2634,0.675,6499,2875,31,0.026,51
2021-06-21,"Bradford County, FL",FL,28201,5,3063,257,0,58,0.056,NA,NA,NA,NA,NA,NA,6647,2917,0.576,8374,3060,56,0.03,87
2021-06-21,"Taylor County, FL",FL,21569,4,2757,117,0,48,0.057,0,0,0,48,0,3,5259,2658,0.587,6579,3189,29,0.021,55
2021-06-21,"Calhoun County, FL",FL,14105,4,1717,119,0,45,0.009,0,0,0,10,0,1,3180,1544,0.578,3815,1795,20,0.019,38
2021-06-21,"Franklin County, FL",FL,12125,4,1364,53,0,20,0.027,0,0,0,15,0,11,4061,2228,0.761,4491,2356,16,0.025,37
2021-06-21,"Glades County, FL",FL,13811,4,992,32,0,19,0,NA,NA,NA,NA,NA,NA,3015,1494,0.392,3339,1514,20,0.026,34
2021-06-21,"Lafayette County, FL",FL,8422,3,1630,70,0,26,0.035,NA,NA,NA,NA,NA,NA,2040,1151,0.791,2397,1292,7,0.01,14
2021-06-21,"DeSoto County, FL",FL,38001,3,4463,385,0,97,0.007,0,0,0.07,21,0,5,11462,5493,0.642,14651,6461,114,0.045,244
2021-06-21,"Union County, FL",FL,15237,2,1866,125,0,74,0.031,0,0,0,15,0,2,3238,1325,0.572,5247,2021,21,0.02,34
2021-06-21,"Dixie County, FL",FL,16826,2,1634,131,0,24,0.016,NA,NA,NA,NA,NA,NA,3645,2192,0.55,4872,2550,16,0.015,30
2021-06-21,"Washington County, FL",FL,25473,2,2760,79,0,52,0.034,0,0,0,37,0,7,5155,2349,0.536,6602,3018,35,0.019,73
2021-06-21,"Gulf County, FL",FL,13639,2,1986,62,0,45,0.048,0,0,0,25,0,3,4473,2507,0.694,5208,2678,19,0.023,35
2021-06-21,"Hamilton County, FL",FL,14428,1,1650,98,0,25,0.047,NA,NA,NA,NA,NA,NA,3502,1718,0.645,3944,1779,30,0.032,59
2021-06-21,"Jefferson County, FL",FL,14246,1,1529,109,0,28,0,NA,NA,NA,NA,NA,NA,6256,3400,0.968,7551,4205,61,0.076,94
2021-06-21,"Liberty County, FL",FL,8354,0,1085,24,0,16,0,NA,NA,NA,NA,NA,NA,1930,786,0.626,2251,847,9,0.016,18
2021-06-21,"Gilchrist County, FL",FL,18582,0,1648,118,0,44,0,NA,NA,NA,NA,NA,NA,4166,2123,0.553,4854,2389,46,0.037,81
2021-06-21,"Unallocated, FL",FL,NA,-1,3018,17571,290,582,0.019,NA,NA,NA,NA,NA,NA,125964,36347,NA,NA,NA,644,NA,NA
2021-06-24,"Miami-Dade County, FL",FL,2716940,1778,506428,81679,0,6472,0.038,190,76,0.04,6060,0.03,1877,1450618,361269,0.798,1788121,434560,39651,0.217,66133
2021-06-24,"Broward County, FL",FL,1952778,976,247743,40492,0,3079,0.039,202,64,0.04,4595,0.04,945,903883,256686,0.767,1112903,309244,30391,0.217,46883
2021-06-24,"Hillsborough County, FL",FL,1471968,903,145675,19304,0,1832,0.032,187,95,0.03,4119,0.01,639,584218,151684,0.709,726968,199020,18840,0.174,29067
2021-06-24,"Orange County, FL",FL,1393452,769,145025,19102,0,1310,0.039,153,305,0.03,4803,0.02,834,624322,137549,0.802,740163,154230,23651,0.23,37028
2021-06-24,"Duval County, FL",FL,957755,618,102444,13291,0,1483,0.065,104,86,0.03,3289,0.05,581,368350,109851,0.793,431104,125913,8861,0.132,13701
2021-06-24,"Palm Beach County, FL",FL,1496770,483,150116,21426,0,2883,0.042,101,18,0.03,3583,0.02,728,693097,281442,0.772,810886,317391,18096,0.183,26742
2021-06-24,"Polk County, FL",FL,724777,357,72060,9494,0,1387,0.039,109,56,0.05,1552,0.06,150,257072,104992,0.709,309510,122079,5554,0.1,9300
2021-06-24,"Lee County, FL",FL,770577,329,74583,7520,0,1009,0.045,28,4,0.03,1552,0.03,243,336939,176892,0.787,396329,199698,4933,0.106,7752
2021-06-24,"Pinellas County, FL",FL,974996,326,82234,11414,0,1671,0.023,135,100,0.03,3001,0.03,441,456911,185203,0.748,522931,207563,8833,0.163,12780
2021-06-24,"Osceola County, FL",FL,375751,289,47022,5778,0,529,0.06,26,12,0.05,583,0.05,112,164819,42116,0.829,200635,48502,6515,0.204,10961
2021-06-24,"Seminole County, FL",FL,471826,268,36000,4253,0,516,0.053,13,7,0.05,253,0.05,55,201462,55138,0.731,226557,59776,9106,0.258,11887
2021-06-24,"Volusia County, FL",FL,553284,266,45535,4395,0,846,0.042,32,15,0.02,1564,0.04,216,228241,106766,0.775,266122,120067,3810,0.115,5909
2021-06-24,"Brevard County, FL",FL,601942,240,43589,4398,0,914,0.039,36,3,0.02,1377,0.01,193,265868,110969,0.761,312334,126218,5976,0.152,8508
2021-06-24,"Manatee County, FL",FL,403253,159,40332,4357,0,689,0.04,19,8,0.02,704,0.03,108,172761,84687,0.748,204349,96684,2685,0.104,4674
2021-06-24,"Collier County, FL",FL,384902,159,37607,3674,0,551,0.041,22,0,0.03,761,0.01,143,195343,106845,0.843,227755,120016,2798,0.12,4447
2021-06-24,"Pasco County, FL",FL,553947,158,43422,5149,0,802,0.034,42,15,0.03,1363,0.01,226,218097,91878,0.732,257668,106485,5360,0.137,8170
2021-06-24,"St. Lucie County, FL",FL,328297,149,27983,4572,0,657,0.042,27,9,0.03,613,0,122,126573,57651,0.712,152049,66265,2630,0.116,4389
2021-06-24,"St. Johns County, FL",FL,264672,147,23594,3332,0,221,0.039,11,2,0.02,335,0,36,132691,49159,0.899,145881,52192,4804,0.224,6448
2021-06-24,"Lake County, FL",FL,367118,146,31475,3662,0,663,0.031,20,37,0.02,747,0.01,104,172345,86436,0.87,199321,96223,4209,0.172,5881
2021-06-24,"Leon County, FL",FL,293582,126,33171,2451,0,332,0.013,10,3,0.01,851,0,229,116834,33992,0.833,135702,37902,3604,0.196,5207
2021-06-24,"Clay County, FL",FL,219252,121,19565,2115,0,352,0.069,21,2,0.06,515,0.1,148,65442,23625,0.659,79781,28394,1659,0.088,2794
2021-06-24,"Hernando County, FL",FL,193920,93,14885,1362,0,482,0.067,22,6,0.04,553,0.04,93,71903,37778,0.708,83030,41445,1125,0.087,1822
2021-06-24,"Sarasota County, FL",FL,433742,87,34010,4717,0,844,0.024,24,6,0.01,1236,0,214,228825,130076,0.803,276369,154690,3607,0.16,5859
2021-06-24,"Marion County, FL",FL,365579,75,32198,3589,0,996,0.028,17,15,0.02,821,0.02,206,143034,76870,0.721,163532,83799,2065,0.089,3340
2021-06-24,"Nassau County, FL",FL,88625,74,8804,1308,0,127,0.057,3,0,0.06,58,0.1,14,35621,16666,0.824,39297,17906,610,0.1,812
2021-06-24,"Okaloosa County, FL",FL,210738,71,21087,735,0,367,0.058,9,3,0.02,431,0,105,77308,27827,0.809,91405,30848,1498,0.102,2357
2021-06-24,"Indian River County, FL",FL,159923,68,12981,4595,0,306,0.028,6,1,0.02,324,0.04,34,77515,43895,0.811,95609,53000,956,0.105,1591
2021-06-24,"Alachua County, FL",FL,269043,65,25674,2703,0,285,0.031,32,10,0.02,1806,0.03,408,130185,34703,0.884,146288,37147,4245,0.279,5798
2021-06-24,"Martin County, FL",FL,161000,60,12898,2720,0,335,0.04,20,1,0.05,462,0.01,257,75928,40959,0.807,89509,46151,1199,0.125,1836
2021-06-24,"Santa Rosa County, FL",FL,184313,59,18743,854,0,291,0.043,5,5,0.02,157,0,31,58961,22701,0.754,72181,27717,1281,0.09,1969
2021-06-24,"Charlotte County, FL",FL,188910,57,13579,1415,0,437,0.036,10,1,0.01,663,0.02,98,94985,59763,0.775,116469,71034,879,0.107,1395
2021-06-24,"Escambia County, FL",FL,318316,56,36788,1624,0,706,0.028,21,26,0.01,1253,0.21,163,110846,40914,0.75,131030,47392,1641,0.077,2574
2021-06-24,"Jackson County, FL",FL,46414,56,6413,456,0,158,0.037,9,0,0.08,100,0.11,15,13426,5960,0.623,15984,7007,59,0.019,116
2021-06-24,"Bay County, FL",FL,174705,48,20722,885,0,394,0.054,6,1,0.02,439,0.07,113,55822,21929,0.674,65081,24237,744,0.062,1240
2021-06-24,"Citrus County, FL",FL,149657,45,11545,688,0,463,0.05,5,19,0.03,332,0,51,63019,39967,0.727,71935,44169,508,0.064,874
2021-06-24,"Hardee County, FL",FL,26937,40,3351,294,0,45,0.052,0,0,0.02,35,NA,0,6454,2897,0.617,7827,3114,99,0.042,145
2021-06-24,"Sumter County, FL",FL,132420,38,9583,933,0,284,0.025,5,0,0.01,290,0,33,87764,67236,0.873,98387,73700,281,0.089,414
2021-06-24,"Putnam County, FL",FL,74521,37,6812,563,0,160,0.066,2,1,0.03,87,0,11,18350,9483,0.537,23294,11716,216,0.041,400
2021-06-24,"Okeechobee County, FL",FL,42168,32,4267,508,0,89,0.071,6,0,0.04,100,0,23,12926,6673,0.787,14929,7259,133,0.044,253
2021-06-24,"Flagler County, FL",FL,115081,32,7593,999,0,114,0.021,6,0,0.05,163,0.07,15,52879,28255,0.787,60950,31019,840,0.115,1317
2021-06-24,"Monroe County, FL",FL,74228,26,7173,790,0,52,0.047,4,0,0.02,128,0,23,40543,15947,0.905,48902,18083,546,0.152,842
2021-06-24,"Baker County, FL",FL,29210,26,3602,204,0,62,0.052,2,0,0.1,22,0,4,5498,2449,0.595,7037,2704,43,0.018,79
2021-06-24,"Highlands County, FL",FL,106221,24,8843,1099,0,366,0.031,8,1,0.03,305,0,56,37651,23577,0.616,49184,30485,300,0.049,503
2021-06-24,"Walton County, FL",FL,74071,24,7986,299,0,89,0.035,10,0,0.02,136,0.06,15,23143,10208,0.682,27642,12016,279,0.057,474
2021-06-24,"Columbia County, FL",FL,71686,21,8337,609,0,170,0.029,2,0,0.03,93,0.02,23,18817,8831,0.64,21599,9400,185,0.036,367
2021-06-24,"Hendry County, FL",FL,42022,18,4921,241,0,87,0.115,0,0,0,22,0,5,12298,4220,0.73,14911,4657,155,0.041,376
2021-06-24,"Gadsden County, FL",FL,45660,15,5826,327,0,99,0.047,0,0,0,58,NA,0,17573,6718,0.787,20227,7274,241,0.073,475
2021-06-24,"Levy County, FL",FL,41503,14,3622,361,0,56,0.048,NA,NA,NA,NA,NA,NA,12305,6598,0.632,14666,7823,123,0.045,226
2021-06-24,"Wakulla County, FL",FL,33739,10,3563,226,0,56,0.031,NA,NA,NA,NA,NA,NA,10027,4239,0.79,12587,4991,162,0.063,266
2021-06-24,"Holmes County, FL",FL,19617,9,2300,28,0,49,0.057,0,0,0.01,20,0,5,3928,1957,0.499,4791,2342,19,0.014,47
2021-06-24,"Suwannee County, FL",FL,44417,8,5430,344,0,140,0.028,NA,NA,NA,NA,NA,NA,10759,5825,0.604,12619,6396,94,0.029,160
2021-06-24,"Madison County, FL",FL,18493,6,2115,111,0,45,0.02,0,0,0,25,0,2,5553,2638,0.676,6545,2879,34,0.029,53
2021-06-24,"Bradford County, FL",FL,28201,5,3063,224,0,58,0.064,NA,NA,NA,NA,NA,NA,6666,2920,0.577,8402,3065,58,0.031,90
2021-06-24,"Taylor County, FL",FL,21569,4,2757,103,0,48,0.071,0,0,0,48,0,3,5282,2665,0.589,6606,3194,29,0.021,61
2021-06-24,"Calhoun County, FL",FL,14105,4,1717,127,0,45,0.017,0,0,0,10,0,1,3192,1545,0.579,3822,1796,20,0.019,39
2021-06-24,"Franklin County, FL",FL,12125,4,1364,43,0,20,0.029,0,0,0,15,0,11,4079,2230,0.762,4509,2360,17,0.027,38
2021-06-24,"Glades County, FL",FL,13811,4,992,31,0,19,0,NA,NA,NA,NA,NA,NA,3032,1499,0.394,3351,1516,20,0.026,35
2021-06-24,"DeSoto County, FL",FL,38001,3,4463,436,0,97,0.015,2,0,0.07,22,0,5,11527,5507,0.643,14703,6466,121,0.048,256
2021-06-24,"Lafayette County, FL",FL,8422,3,1630,59,0,26,0,NA,NA,NA,NA,NA,NA,2057,1154,0.793,2414,1294,7,0.01,15
2021-06-24,"Washington County, FL",FL,25473,2,2760,65,0,52,0.018,0,0,0,37,0,7,5180,2355,0.538,6623,3020,35,0.019,75
2021-06-24,"Union County, FL",FL,15237,2,1866,104,0,74,0.04,0,0,0,15,0,2,3248,1325,0.572,5252,2021,24,0.023,35
2021-06-24,"Gulf County, FL",FL,13639,2,1986,47,0,45,0.135,0,0,0,25,0,3,4510,2515,0.696,5241,2684,19,0.023,39
2021-06-24,"Dixie County, FL",FL,16826,2,1634,150,0,24,0.015,NA,NA,NA,NA,NA,NA,3654,2193,0.55,4884,2552,17,0.016,31
2021-06-24,"Hamilton County, FL",FL,14428,1,1650,91,0,25,0.033,NA,NA,NA,NA,NA,NA,3512,1719,0.645,3968,1783,31,0.033,64
2021-06-24,"Jefferson County, FL",FL,14246,1,1529,86,0,28,0.027,NA,NA,NA,NA,NA,NA,6291,3404,0.97,7581,4208,64,0.08,96
2021-06-24,"Gilchrist County, FL",FL,18582,0,1648,116,0,44,0,NA,NA,NA,NA,NA,NA,4196,2131,0.555,4876,2394,48,0.038,85
2021-06-24,"Liberty County, FL",FL,8354,0,1085,28,0,16,0.036,NA,NA,NA,NA,NA,NA,1936,787,0.627,2255,849,9,0.016,18
2021-06-24,"Unallocated, FL",FL,NA,-1,3018,18308,290,582,0.02,NA,NA,NA,NA,NA,NA,126976,36586,NA,NA,NA,680,NA,NA
2021-06-28,"Miami-Dade County, FL",FL,2716940,2036,508464,80834,0,6472,0.043,237,65,0.04,6057,0.03,1866,1500807,365506,0.808,1820172,436733,43286,0.237,69788
2021-06-28,"Broward County, FL",FL,1952778,1087,248830,39049,0,3079,0.046,133,56,0.04,4590,0.04,939,929675,259106,0.774,1127081,310384,33478,0.24,49119
2021-06-28,"Duval County, FL",FL,957755,812,103256,13228,0,1483,0.069,139,79,0.04,3289,0.06,597,376455,110602,0.798,434945,126258,9837,0.147,14199
2021-06-28,"Hillsborough County, FL",FL,1471968,767,146442,18309,0,1832,0.033,184,115,0.03,4108,0.01,636,599292,152939,0.715,733998,199611,21077,0.194,30150
2021-06-28,"Palm Beach County, FL",FL,1496770,741,150857,22386,0,2883,0.045,101,18,0.03,3576,0.02,734,710640,283313,0.777,818490,318204,19992,0.202,27880
2021-06-28,"Orange County, FL",FL,1393452,687,145712,17857,0,1310,0.043,123,241,0.03,4805,0.02,840,643979,138764,0.809,749173,154813,26152,0.254,38526
2021-06-28,"Polk County, FL",FL,724777,392,72452,9141,0,1387,0.041,82,77,0.05,1552,0.07,150,264949,105932,0.715,312899,122508,6446,0.116,9800
2021-06-28,"Brevard County, FL",FL,601942,363,43952,4237,0,914,0.036,31,2,0.02,1374,0.01,192,271623,111752,0.767,314495,126517,6589,0.168,8784
2021-06-28,"Lee County, FL",FL,770577,362,74945,7367,0,1009,0.051,31,5,0.03,1551,0.03,243,344338,177978,0.792,399326,200120,5607,0.12,8142
2021-06-28,"Pinellas County, FL",FL,974996,342,82576,10460,0,1671,0.03,120,111,0.03,3000,0.02,441,467694,187145,0.756,527315,208167,9804,0.181,13328
2021-06-28,"Volusia County, FL",FL,553284,300,45835,4569,0,846,0.043,31,17,0.02,1564,0.05,216,234349,107723,0.782,268455,120408,4448,0.134,6216
2021-06-28,"St. Johns County, FL",FL,264672,268,23862,3290,0,221,0.047,8,4,0.02,335,0,36,134639,49338,0.903,146867,52271,5192,0.242,6649
2021-06-28,"Seminole County, FL",FL,471826,264,36264,4060,0,516,0.055,16,4,0.05,253,0.06,55,206262,55533,0.737,228737,59946,9741,0.276,12264
2021-06-28,"Osceola County, FL",FL,375751,231,47253,5629,0,529,0.061,24,32,0.05,582,0.06,112,170416,42444,0.836,203662,48710,7277,0.227,11440
2021-06-28,"Lake County, FL",FL,367118,184,31659,3414,0,663,0.045,18,31,0.02,747,0.01,104,175639,86940,0.875,200540,96379,4487,0.184,6043
2021-06-28,"Collier County, FL",FL,384902,166,37773,3362,0,551,0.046,16,0,0.03,759,0,145,201287,107804,0.851,230028,120479,3233,0.138,4690
2021-06-28,"St. Lucie County, FL",FL,328297,163,28146,4377,0,657,0.044,31,14,0.04,613,0.01,122,129765,58051,0.717,153363,66415,2964,0.131,4575
2021-06-28,"Manatee County, FL",FL,403253,122,40454,4342,0,689,0.033,17,8,0.02,708,0.03,108,177413,85279,0.754,206297,96963,3217,0.125,4930
2021-06-28,"Clay County, FL",FL,219252,118,19683,1953,0,352,0.086,38,5,0.06,512,0.1,149,67003,23785,0.664,80435,28468,1902,0.101,2903
2021-06-28,"Okaloosa County, FL",FL,210738,108,21195,722,0,367,0.054,9,1,0.03,431,0,105,78891,27973,0.814,92223,30923,1630,0.111,2453
2021-06-28,"Pasco County, FL",FL,553947,99,43521,5026,0,802,0.036,44,11,0.03,1363,0.01,226,224944,92898,0.741,260011,106797,6174,0.157,8532
2021-06-28,"Marion County, FL",FL,365579,97,32295,3130,0,996,0.034,12,17,0.02,822,0.01,206,147369,77805,0.729,165101,84128,2395,0.103,3512
2021-06-28,"Hernando County, FL",FL,193920,84,14969,1385,0,482,0.058,15,4,0.03,553,0.02,93,73798,38129,0.715,83839,41607,1350,0.105,1908
2021-06-28,"Nassau County, FL",FL,88625,84,8888,1241,0,127,0.049,1,1,0.05,58,0.1,14,35995,16715,0.826,39495,17934,648,0.107,837
2021-06-28,"Santa Rosa County, FL",FL,184313,83,18826,714,0,291,0.066,9,7,0.03,157,0,31,60209,22829,0.758,72820,27784,1482,0.104,2094
2021-06-28,"Sarasota County, FL",FL,433742,81,34091,4328,0,844,0.03,17,2,0.01,1218,0,213,234569,131164,0.81,278790,155219,4004,0.178,6030
2021-06-28,"Bay County, FL",FL,174705,73,20795,907,0,394,0.055,6,5,0.02,439,0.09,113,56601,22007,0.676,65637,24315,827,0.069,1297
2021-06-28,"Leon County, FL",FL,293582,70,33241,2679,0,332,0.028,9,1,0.01,851,0,229,119374,34115,0.836,136775,37976,4013,0.219,5379
2021-06-28,"Alachua County, FL",FL,269043,67,25741,2728,0,285,0.046,22,4,0.02,1807,0.03,408,132645,34843,0.887,147263,37224,4701,0.309,5926
2021-06-28,"Martin County, FL",FL,161000,65,12963,2510,0,335,0.039,28,0,0.05,462,0.01,257,77394,41156,0.811,90037,46230,1403,0.147,1950
2021-06-28,"Charlotte County, FL",FL,188910,65,13644,1414,0,437,0.037,9,0,0.01,663,0.01,98,96258,60033,0.779,116941,71130,981,0.12,1439
2021-06-28,"Escambia County, FL",FL,318316,55,36843,1428,0,706,0.033,25,37,0.01,1253,0.19,157,113117,41199,0.755,132240,47570,1865,0.087,2707
2021-06-28,"Jackson County, FL",FL,46414,53,6466,468,0,158,0.046,4,0,0.06,100,0.02,15,13558,5985,0.625,16078,7019,67,0.022,126
2021-06-28,"Indian River County, FL",FL,159923,52,13033,3823,0,306,0.04,9,2,0.02,324,0.06,34,78599,44111,0.815,96304,53241,1110,0.122,1650
2021-06-28,"Flagler County, FL",FL,115081,49,7642,1014,0,114,0.019,6,2,0.05,163,0.07,15,53945,28380,0.791,61380,31073,992,0.136,1361
2021-06-28,"Monroe County, FL",FL,74228,46,7219,763,0,52,0.07,4,1,0.02,128,0,23,41770,16084,0.912,49464,18164,626,0.175,874
2021-06-28,"Sumter County, FL",FL,132420,43,9626,947,0,284,0.042,4,0,0.02,290,0,33,88401,67474,0.876,98612,73784,305,0.096,426
2021-06-28,"Citrus County, FL",FL,149657,36,11581,641,0,463,0.056,14,2,0.04,332,0.01,51,64366,40326,0.734,72385,44268,604,0.076,929
2021-06-28,"Putnam County, FL",FL,74521,32,6844,525,0,160,0.075,2,0,0.02,87,0,11,19070,9718,0.55,23483,11759,233,0.044,414
2021-06-28,"Highlands County, FL",FL,106221,31,8874,1017,0,366,0.017,9,3,0.03,305,0,59,38333,23737,0.62,49545,30558,362,0.059,534
2021-06-28,"Okeechobee County, FL",FL,42168,31,4298,559,0,89,0.045,4,0,0.02,100,0,23,13110,6709,0.791,15044,7274,148,0.049,280
2021-06-28,"Baker County, FL",FL,29210,24,3626,266,0,62,0.036,0,0,0.05,22,0,4,5604,2479,0.602,7096,2709,46,0.019,82
2021-06-28,"Columbia County, FL",FL,71686,24,8361,570,0,170,0.046,6,1,0.04,93,0.04,23,19159,8875,0.643,21827,9427,215,0.041,392
2021-06-28,"Suwannee County, FL",FL,44417,22,5452,304,0,140,0.02,NA,NA,NA,NA,NA,NA,10903,5848,0.606,12691,6407,109,0.033,168
2021-06-28,"Hendry County, FL",FL,42022,16,4937,274,0,87,0.105,2,0,0.01,22,0,5,12589,4247,0.735,15092,4672,203,0.054,403
2021-06-28,"Walton County, FL",FL,74071,16,8002,274,0,89,0.028,10,0,0.01,136,0.08,15,23507,10248,0.684,27851,12047,329,0.067,483
2021-06-28,"Hardee County, FL",FL,26937,15,3366,278,0,45,0.05,0,0,0,35,NA,0,6537,2908,0.619,7892,3126,102,0.044,149
2021-06-28,"Gulf County, FL",FL,13639,15,2001,55,0,45,0.312,0,0,0,25,0,3,4539,2518,0.697,5277,2690,19,0.023,40
2021-06-28,"Bradford County, FL",FL,28201,13,3076,225,0,58,0.05,NA,NA,NA,NA,NA,NA,6803,2937,0.58,8494,3076,64,0.035,99
2021-06-28,"Union County, FL",FL,15237,13,1879,102,0,74,0.191,0,0,0,15,0,2,3282,1330,0.574,5279,2023,28,0.027,36
2021-06-28,"Levy County, FL",FL,41503,11,3633,336,0,56,0.032,NA,NA,NA,NA,NA,NA,12583,6664,0.639,14804,7857,139,0.051,241
2021-06-28,"Wakulla County, FL",FL,33739,10,3573,134,0,56,0.017,NA,NA,NA,NA,NA,NA,10204,4257,0.793,12647,4999,189,0.074,275
2021-06-28,"Holmes County, FL",FL,19617,10,2310,40,0,49,0.048,0,0,0,20,0,5,3964,1961,0.5,4811,2345,24,0.017,48
2021-06-28,"Franklin County, FL",FL,12125,9,1373,36,0,20,0.031,0,0,0,15,0,11,4099,2234,0.763,4550,2367,19,0.03,43
2021-06-28,"Dixie County, FL",FL,16826,8,1642,136,0,24,0.072,NA,NA,NA,NA,NA,NA,3698,2206,0.554,4912,2557,19,0.018,31
2021-06-28,"Gadsden County, FL",FL,45660,7,5833,432,0,99,0.037,0,0,0,58,NA,0,17927,6740,0.789,20432,7287,330,0.1,521
2021-06-28,"Calhoun County, FL",FL,14105,6,1723,119,0,45,0.02,0,0,0,10,0,1,3231,1550,0.581,3857,1801,21,0.02,44
2021-06-28,"Glades County, FL",FL,13811,4,996,29,0,19,0,NA,NA,NA,NA,NA,NA,3068,1508,0.396,3373,1520,21,0.027,35
2021-06-28,"Hamilton County, FL",FL,14428,4,1654,68,0,25,0.068,NA,NA,NA,NA,NA,NA,3556,1723,0.647,3986,1785,38,0.041,67
2021-06-28,"DeSoto County, FL",FL,38001,4,4467,415,0,97,0.022,2,0,0.08,24,0,5,11785,5535,0.647,14816,6470,134,0.053,279
2021-06-28,"Gilchrist County, FL",FL,18582,3,1651,131,0,44,0.023,NA,NA,NA,NA,NA,NA,4267,2146,0.559,4913,2401,51,0.041,89
2021-06-28,"Washington County, FL",FL,25473,3,2763,68,0,52,0.04,0,0,0,37,0,7,5227,2364,0.54,6678,3026,39,0.022,78
2021-06-28,"Taylor County, FL",FL,21569,2,2759,89,0,48,0.019,0,0,0,48,0,3,5352,2669,0.59,6638,3197,34,0.025,66
2021-06-28,"Liberty County, FL",FL,8354,2,1087,30,0,16,0.056,NA,NA,NA,NA,NA,NA,1956,790,0.629,2272,852,11,0.02,20
2021-06-28,"Jefferson County, FL",FL,14246,1,1530,80,0,28,0.015,NA,NA,NA,NA,NA,NA,6356,3417,0.973,7628,4210,70,0.087,103
2021-06-28,"Lafayette County, FL",FL,8422,0,1630,59,0,26,0.015,NA,NA,NA,NA,NA,NA,2074,1158,0.796,2428,1296,7,0.01,18
2021-06-28,"Madison County, FL",FL,18493,0,2113,102,0,45,0.047,0,0,0,25,0,2,5587,2641,0.677,6608,2887,37,0.031,59
2021-06-28,"Unallocated, FL",FL,NA,-1,3017,18580,217,799,0.023,NA,NA,NA,NA,NA,NA,130147,36972,NA,NA,NA,740,NA,NA
